product_id,language_id,name
5942,2,"جل فيتامين سي لتنعيم وترطيب البشرة 300 مل"
5943,1,"Lavender Soothing Gel for Dry Skin Radiance - 300ml"
5943,2,"جل الخزامي ملطف لنضارة البشرة الجافة 300 مل"
5944,1,"Photoprotector Sunscreen"
5944,2,"فوتوبروتيكتر للحماية من أشعة الشمس"
5945,1,"Oily Skin Care Body Spray"
5946,1,"Ampoules for immediate care of skin wrinkles"
5948,1,"ISDIN Anti-Hair Loss Shampoo"
5949,1,"Ronalac Milk-Based Formula 400g"
5950,1,"Banafa For Oud Mabsous Bakhoor - 30g"
5950,2,"بخور مبسوس بانافع للعود 30 جرام"
5951,1,"Enhanced Scented Oud Bakhoor - 60g"
5951,2,"بخور عود معطر محسنك 60 جرام"
5952,1,"Banafa Emirati Bakhoor 40g"
5952,2,"بخور اماراتي بانافع 40 جرام"
5953,1,"Banafa Socotra Frankincense Bakhoor"
5953,2,"بخور اللبان السقطري بانافع"
5954,1,"Banafa Al Khanjar Bakhoor 50g"
5954,2,"بخور الخنجر بانافع 50 جرام"
5955,1,"Banafa Monica Bakhoor 50g"
5955,2,"بخور مونيكا بانافع 50 جرام"
5956,1,"Banafa Sodfa Bakhoor 40g"
5956,2,"بخور صدفة بانافع 40 جرام"
5957,1,"Banafa Rawat Oud Scented Bakhoor - 50g"
5957,2,"بخور روعة عود معطر بانافع 50 جرام"
5958,1,"Banafa Goldy Scented Oud Bakhoor - 60g"
5958,2,"بخور عود معطر جولدي بانافع 60 جرام"
5959,1,"Banafa Oud Mushallaf Bakhoor 50g"
5959,2,"بخور عود مشلف بانافع 50 جرام"
5960,1,"Banafa Oud Black Bakhoor - 50g"
5960,2,"بخور عود بلاك بانافع 50 جرام"
5962,1,"Cofix Care Rosemary Hair Conditioner 400ml"
5962,2,"كوفيكس كير بلسم الشعر باكليل الجبل 400مل"
5963,1,"Cofix Care Hair Shampoo with Rosemary and Argan Oil - 400ml"
5963,2,"شامبو الشعر من كوفيكس كير بزيت اكليل الجبل والارغان 400مل"
5964,1,"Cofix Care Rosemary Hair Serum 100ml"
5964,2,"كوفيكس كير سيروم الشعر باكليل الجبل 100مل"
5965,1,"Rosemary and Mint Scalp & Hair Oil 50ml"
5965,2,"زيت فروة الراس والشعر باكليل الجبل والنعناع 50مل"
5966,1,"Anti-Dark Spot Face Serum 50ml"
5966,2,"سيروم الوجه مضاد للبقع الداكنة 50مل"
5967,1,"Face Serum for Radiance and Skin Brightening 50ml"
5967,2,"سيروم الوجه لنضارة واشراقة البشرة 50مل"
5968,1,"Vitamin C Face Serum for Instant Radiance - 50ml"
5968,2,"سيروم الوجه بفتامين سي لاشراقة سريعة 50مل"
5969,1,"Facial Serum for Restoring Skin Elasticity and Youthfulness 50ml"
5969,2,"سيروم الوجه يعيد مرونة البشرة وشبابها 50مل"
5970,1,"Signal Cavity Fighter Toothpaste 75ml 3+1 Free"
5970,2,"معجون سيجنال مكافح التسوس 75 مل 3+1 مجانا"
5971,1,"Franck Olivier Perfumed Body Powder 200g"
5971,2,"بودرة فرنك اوليفر معطرة للجسم 200جم"
5972,1,"Leno Water Wipes - 100 Wipes"
5972,2,"لينو مناديل مائية 100 منديل"
5973,1,"Eucerin Sun Protection Cream for Sensitive Skin - 50ml"
5973,2,"كريم يوسيرين لحماية البشرة الحساسة من أشعة الشمس50مل"
5974,1,"Bioderma Anti-Pigmentation Sunscreen - 40ml"
5974,2,"بيوديرما واقي شمسي لمنع التصبغات 40 مل"
5975,1,"Bioderma Sunscreen 40ml"
5975,2,"بيوديرما واقي شمسي 40مل"
5976,1,"Bioderma Photoderm Aquafluide SPF 50+ New - 40ml"
5976,2,"بيوديرما اكوا فلويد 50+40مل الجديد"
5977,1,"AXIS-Y Dark Spot Correcting Glow Serum 50ml"
5977,2,"سيروم تفتيح البقع الداكنة أكسيس واي 50مل"
5978,1,"Oscar de la Renta perfume 100ml"
5978,2,"عطر اوسكار دي لارنتا  100مل"
5979,1,"Oscar de la Renta Bella Bouquet Eau de Parfum - 3.4 oz"
5979,2,"عطر أوسكار دي لا رنتا بيلا بوكيه 3.4 أوقية"
5980,1,"Montana Collection Edition 4 Eau de Parfum 100ml"
5980,2,"عطر مونتانا كولكشن إيدشن 4 أو دو برفيوم100مل"
5981,1,"Oscar de la Renta Bella Tropical Eau de Parfum 100ml"
5981,2,"عطر أوسكار دي لا رنتا بيلا تروبيكال أو دي بارفان 100 مل"
5982,1,"CoSTUME NATIONAL I Eau de Parfum 100ml"
5982,2,"عطر كوستوم ناشونال اي او دو بارفيوم 100مل"
5983,1,"Oscar de la Renta Bella Rosa Eau de Parfum - 100ml"
5983,2,"عطر اوسكار دي لارينتا بيلا روزا او دو بارفيوم- 100مل"
5984,1,"Van City Varcis Perfume 100ml"
5984,2,"فان سيتي فارسيس عطر 100مل"
5985,1,"Narciso Rouge Perfume 100ml"
5985,2,"عطر نرسيس روج 100 مل"
5986,1,"Van City Sauvage Perfume 100ml"
5986,2,"فان سيتي سافواج عطر 100مل"
5987,1,"Van City Y Life Perfume 100ml"
5987,2,"فان سيتي واي لايف عطر 100مل"
5988,1,"Scandal Gold Eau de Parfum - 100ml"
5988,2,"عطر اسكاندل قولد 100مل"
5989,1,"Van City Alien Perfume 100ml"
5989,2,"فان سيتي اليان عطر 100مل"
5990,1,"Fun City Jokle Bloom EDP 100ml"
5990,2,"فان سيتي جوكل بلوم عطر 100مل"
5991,1,"Van City Coco Perfume 100ml"
5991,2,"فان سيتي كوكو عطر 100مل"
5992,1,"Concentrated Nourishing Facial Serum for Skin Care - 30ml"
5992,2,"سيروم الوجه بعناصر مركزة ومغذية للعناية بالبشرة 30مل"
5993,1,"Concentrated Nourishing Skin Serum for Instant Care - 30ml"
5993,2,"سيروم البشرة بعناصر مركزة ومغذية للعناية بالبشرة بمفعول فوري 30مل"
5994,1,"Hyaluronic Acid Hydrating Face Serum for Skin Care - 30ml"
5994,2,"سيروم الوجه المرطب بحمض الهايلورنيك للعناية بالبشرة 30مل"
5995,1,"Vitamin C Radiance Boosting Serum 30ml"
5995,2,"سيروم بنضارة البشرة بفايتمين سي 30مل"
5996,1,"Vitamin C Facial Radiance Serum for Smooth Skin - 30ml"
5996,2,"سيروم نضارة الوجه بفيتامين سي للحصول على بشرة ناعمة 30مل"
5997,1,"Facial Serum Designed for Skin Hydration and Refreshment - 50ml"
5997,2,"سيروم الوجه مصمم لترطيب وانتعاش البشرة 50 مل"
5998,1,"Hydrating and Refreshing Face Serum 50ml"
5998,2,"سيروم الوجه لترطيب وانتعاش البشرة 50 مل"
5999,1,"Vitamin E Face Serum for Skin Hydration and Refreshment - 50ml"
5999,2,"سيروم الوجه بفيتامين اي لترطيب وانتعاش البشرة 50 مل"
6000,1,"Aloe Vera Face Serum with Hyaluronic Acid for Skin Care - 50ml"
6000,2,"سيروم الوجه بالصبار مع حمض الهايلورنيك للعناية بالبشرة 50مل"
6001,1,"Eucerin Intensive Repair Lotion 150ml"
6001,2,"لوشن إصلاح البشرة المكثف من يوسيرين 150مل"
6002,1,"BabyJoy Diapers Giant Box Size 5"
6002,2,"حفاظات بيبي جوي الصندوق الضخم مقاس 5"
6003,1,"BabyJoy Diapers Giant Box Size 4"
6003,2,"حفاظات بيبي جوي الصندوق الضخم مقاس 4"
6004,1,"BabyJoy Diapers Giant Box Size 6"
6004,2,"حفاظات بيبي جوي الصندوق الضخم مقاس 6"
6005,1,"BabyJoy Diapers Giant Box Size 3"
6005,2,"حفاظات بيبي جوي الصندوق الضخم مقاس 3"
6006,1,"BabyJoy Diapers Giant Box Size 4+"
6006,2,"حفاظات بيبي جوي الصندوق الضخم مقاس 4بلص"
6007,1,"ISDINCEUTICS Antioxidant Skin Rejuvenating Ampoules - 10 Ampoules"
6007,2,"ازدن سوتكس امبولات مضادة للأكسدة لتجديد البشرة 10 امبولة"
6008,1,"L'Oréal Night Cream 50ml"
6008,2,"لوريال باريس - كريم قناع الليل بحمض الهيالورونيك الميكرو ، 50 مل"
6009,1,"Face and body scrub with strawberry 500 ml"
6009,2,"صنفرة للوجه والجسم بالفروله 500 مل"
6010,1,"Apricot Scrub 500ml"
6010,2,"صنفرة مشمش 500مل"
6011,1,"Cocoa Butter Body Scrub"
6011,2,"صنفرة زبدة الكاكو"
6013,1,"Shea Butter Body Scrub"
6013,2,"صنفرة بزبدة الشيا"
6014,1,"Charcoal Scrub 500ml"
6014,2,"صنفرة بالفحم 500 مل"
6015,1,"Pomegranate Face and Body Scrub - 500 ml"
6015,2,"صنفرة الوجه والجسم بالرمان 500 مل"
6016,1,"Frankincense Soap"
6016,2,"صابون اللبان"
6017,1,"Cococare Rich Formula Cocoa Butter Cream for Dry and Rough Skin - 425g"
6017,2,"كريم زبدة الكاكاو لليد والجسم بتركيبته الغنية من كوكوكير للبشرة الجافة والخشنة 425جم"
6018,1,"Garnier Nourishing Almond Milk Leave-In Styling Cream 200ml"
6018,2,"كريم مصفف بحليب اللوز المغذي من جيرني 200مل"
6019,1,"Hismile V34 Colour Corrector Serum 30ml"
6019,2,"هاي سمايل سيروم مصصح لون الاسنان البنفسجي 30ml - V34"
6020,1,"Hair Dye Tool Kit"
6020,2,"مجموعة ادوات صبغه الشعر"
6022,1,"Coconut Hair Oil Enriched with Natural Biotin - 170 ml"
6022,2,"زيت جوز الهند للشعر غني بالبيوتين الطبيعي 170 مل"
6023,1,"Korean Body Scrub Mitt"
6023,2,"ليفة جسم كورية"
6024,1,"Women's Disposable Period and Travel Panties - Size L, 7 Count"
6024,2,"كلوتات نسائية للدورة الشهرية والسفر مقاس L حبات 7"
6025,1,"Original Glycerin Oil 200ml"
6025,2,"زيت جليسرين الاصلي 200مل"
6026,1,"ISDIN Hyaluronic Acid Serum 30ml - Brightening for All Skin Types"
6026,2,"هاليورنيك اسيد من اسدن  30 مل تفتيح جميع انواع البشرة"
6027,1,"ISDIN Acniben Cleansing Foaming Gel for Acne-Prone Skin - 150ml"
6027,2,"غسول رغوي للبشرة المعرضه لحب الشباب 150 مل من اسدن"
6028,1,"Lux Body Wash 600ml - Magical Orchid"
6028,2,"جل استحمام لوكس 600 مل. الأوركيد السحرية"
6029,1,"Lux Secret Poppy Body Wash with Bergamot Oil - 600ml"
6029,2,"لوكس غسول الجسم بوبي بزيت البرغموت من سيكريت 600 مل"
6030,1,"Lux Body Wash with Enchanting Peony Scent 600ml"
6030,2,"جسول لوكس برائحة الفاوانيا الساحرة 600"
6033,1,"United Professional Automatic Rotating Hair Curler"
6033,2,"يونايتد جهاز الكيرلي السريع الأوتوماتيكي قابل للدوران"
6034,1,"United 2 in 1 Hair Straightener and Brush - Green UN-208G"
6034,2,"مكواة شعر وفرشاة 2 في 1 من يونايتد - اخضر UN-208G"
6035,1,"Blue Nila Foaming Sugar Scrub 600g"
6035,2,"مقشر سكر رغوي بالنيله الزرقاء 600ج"
6036,1,"Rose and Coconut Oil Sugar Scrub 600g"
6036,2,"مقشر السكر بالورد وزيت جوز الهند 600 ج"
6037,1,"Frankincense Foaming Sugar Scrub 600g"
6037,2,"مقشر سكر رغوي بالبان الذكر 600ج"
6038,1,"Foaming Sugar and Salt Scrub with French Fragrances - 700g"
6038,2,"مقشر ررغوي بالسكر والملح بالعطور الفرنسيه 700ج"
6039,1,"Aker Fassi Foaming Sugar Scrub 600g"
6039,2,"مقشر سكر رغوي بالعكر الفاسي 600ج"
6040,1,"Movy Plus Ultra Night Daily Pads - 8 Pads"
6040,2,"فوط يومية موفى بلس الترا ليلية 8 فوط"
6041,1,"Movy Ultra Slim Pantyliners - 10 Pads"
6041,2,"فوط يومية موفى الترا رشيقة 10 فوط"
6042,1,"Movy Plus Ultra Thin Daily Liners - 10 Pads"
6042,2,"فوط يومية موفى بلس الترا نحيفة 10 فوط"
6043,1,"Closeup Menthol Fresh Toothpaste 120ml"
6043,2,"معجون كلوس اب انتعاش النعناع 120 مل"
6044,1,"Garnier Nourishing Almond Milk Daily Moisturizing Conditioner 400 ml"
6044,2,"بلسم مرطب يومي بالحليب اللوز المغذي من جارنيه 400 مل"
6049,1,"Siro Vanilla Shower Gel - 750 ml"
6049,2,"جل استحمام فانيلا من سيرو 750 مل"
6050,1,"Plastic Toothpicks - 200 Picks"
6050,2,"عود اسنان بلاستيكي 200 عود"
6051,1,"Signal Charcoal Toothpaste 75ml"
6051,2,"معجون اسنان بالفحم من سجنل 75 مل"
6052,1,"Beautentity Licorice Soap 700g"
6052,2,"صابونيه عرق السوس من بيوتنتتي 700جم"
6053,1,"Stevia Sugar-Free Gum with Natural Cherry and Plum Flavor - 30g"
6053,2,"علكه ستيفيا خالي من السكر بنكهه الكرز والبرقوق الطبيعي 30 جم"
6054,1,"Okema Wax Heater - 442"
6054,2,"جهاز تسخين الشمع من اوكيما -442"
6055,1,"iColors lens solution 100 ml"
6055,2,"محلول عدسات اي كلرز 100 مل"
6056,1,"Aptamil Advance Cesear 1, Infant Formula Milk 0-6 Months, 800g"
6056,2,"أبتاميل أدفانس سيزار 1، تركيبة حليب الرضع 0-6 أشهر، 800 جرام"
6057,1,"Makeup Remover Cotton Pads - 165 Pieces"
6057,2,"قطن تنظيف المكاج 165 قطعه"
6058,1,"Beauty Formulas Odour Control Foot Powder 100g"
6058,2,"بودرة قدم لازاله الرواح من بيوتي فورميولاز 100 جم"
6059,1,"BF3 Bikini Razors"
6059,2,"شفرات حلاقه بكيني من بي اف 3"
6060,1,"Sada Beauty Vitamin C Cream - 50g"
6060,2,"كريم فيتمين سي من سادا بيوتي 50 جم"
6061,1,"Fam, Sanitary Pads, Folded & Compressed, Large with Wings, 30 Pads"
6061,2,"فام، فوط نسائية، مطوية ومضغوطة، كبير بأجنحة، 30 فوطة"
6062,1,"Il Salone Protein Shampoo for Normal to Dry Hair - 500ml"
6062,2,"شامبو بروتين للشعر العادي الى الجاف 500مل من السالون"
6063,1,"Charisma Collection Therapy Less Protein Whey - 150g"
6063,2,"كريزما كوليكشن ثيرابي ليس بروتين للشعر - 150جرام"
6065,1,"Shifa Intensive Nourishing & Anti-Frizz Hair Serum - 100ml"
6065,2,"سيروم مغذي قوي للشعر ومضاد للتجعد الشعر 100مل  من شفا"
6066,1,"Sunsilk Anti-Breakage Shampoo with Almond Oil and Honey - 400ml"
6066,2,"شامبو بزيت اللوز والعسل ضد التقصف 400مل  من sunslik"
6067,1,"Sunsilk Keratin, Almond Oil & Vitamin C Shampoo - 400ml"
6067,2,"شامبو الكيراتين و بزيت اللوز و فيتامين سي 400مل  من sunslik"
6068,1,"Lens Me Contact Lenses - Marble"
6068,2,"عدسات لاصقه لون ماربل من لينس مي"
6069,1,"Olive color contact lenses from Lens Me"
6069,2,"عدسات لاصقه لون اولفين من لينس مي"
6070,1,"Mist color contact lenses from Lens Me"
6070,2,"عدسات لاصقه لون ميست من لينس مي"
6071,1,"Smokey color contact lenses from Lens Me"
6071,2,"عدسات لاصقه لون سموكي من لينس مي"
6072,1,"Lens Me Colored Contact Lenses - Stone"
6072,2,"عدسات ملونة من لنس مي - ستون"
6073,1,"Lens Me Contact Lenses - Honey"
6073,2,"عدسات لاصقه لون هوني من لينس مي"
6074,1,"Lens Me Colored Contact Lenses - Arabia Eye"
6074,2,"عدسات ملونة من لنس مي - أريبيا آي"
6075,1,"Lens Me La Bella Colored Contact Lenses - Cosmetic - Pack of 2 Lenses"
6075,2,"عدسات لنس مي لابيلا - ملونة زينة - عبوة تحتوي على عدستين"
6076,1,"Lens Me Date Lenses"
6076,2,"عدسات لنس مي ديت"
6077,1,"Lens Me Color Contact Lenses - Latte"
6077,2,"عدسات لاصقه لون لاتيه من لينس مي"
6078,1,"L'Oreal Paris Casting Crème Gloss Ammonia-Free Hair Color with Honey - 810 Pearl Blonde"
6078,2,"صبغة كريم ملطفة خاليه من الامونيا لرائحه امتع بالعسل 810 اشقر رمادي من لوريال باريس"
6079,1,"Palette Naturals Medium Brown Hair Dye 4-0 with Cocoa and Oat Milk"
6079,2,"صبغة رقم 0-4 بني متوسط باليت ناتشورالز بالكاكاو وحليب الشوفان"
6080,1,"YONA Korean 24-Hour Care Set"
6080,2,"مجموعة يونا الكورية 24 ساعة YONA"
6081,1,"Mint Extract Teeth Wipes - 12 Individually Wrapped Wipes"
6081,2,"مناديل اسنان بخلاصه النعناع 12 مفلف"
6082,1,"Embryolisse Lait-Crème Concentré for Sensitive Skin - 100ml"
6082,2,"كريم لايت للبشرة الحساسة للوجة والجسم من امبريوليس - 100 مل"
6083,1,"Nano Rose Kojic Body Lotion 500ml"
6083,2,"نانو روز كوجيك لوشن للجسم 500مل"
6085,1,"Kamill Classic Skin Care Cream 100ml"
6085,2,"كاميل كريم العناية بالبشرة كلاسيك 100مل"
6086,1,"Kamill Soft & Dry Moisturizing Hand and Nail Cream - 75ml"
6086,2,"كريم مرطب ناعم وجاف لليدين والأظافر 75 مل مرطب من كاميل"
6087,1,"Eva Skin Care Evazeline Intensive Moisturizing Hand Cream - 60ml"
6087,2,"كريم اليدين للترطيب الفعال سكين كير ايفازلين من ايفا - 60 مل"
6088,1,"Dove Nourishing Hand Cream - 75ml"
6088,2,"دوف كريم مغذي لليدين 75 مل"
6089,1,"كريم التبييض المركز لليدين من فولير 75 مل"
6089,2,"Fuller Concentrated Whitening Hand Cream 75 ml"
6090,1,"Revolution Relove Lip & Cheek Tint - Fuchsia 1.4"
6090,2,"ريفوليوشن ريلوف تنت للشفاه والخدود بلون فوشيا 1.4"
6091,1,"Cantu Shea Butter & Coconut Curling Cream 709g"
6091,2,"كريم لتجعيد الشعر بزبدة الشيا وجوز الهند من كانتو 709ج"
6092,1,"Cetaphil Moisturizing Cream 550g for sensitive and dry skin"
6092,2,"سيتافيل كريم مرطب جرام 550 للبشرة الحساسه والجافه"
6093,1,"Vichy Roll On 72 Hour Antiperspirant Deodorant for Men - 50 ml"
6093,2,"مزيل عرق رول ان 72 ساعة مضاد للتعرق للرجال من فيتشي - 50 مل"
6094,1,"Femfresh Deodorant Spray for Women 50ml"
6094,2,"فيم فريش بخاخ مزيل عرق للنساء 50مل"
6095,1,"Koleston Hair Color 304/0 (Medium Brown)"
6095,2,"صبغة كولستون 304/0 (بني وسط)"
6096,1,"Koleston Maxi Hair Dye 50ml - 305/66 Eggplant Violet"
6096,2,"كوليستون صبغه شعر ماكسي 50 مل 305/66 بنفسجي باذنجاني"
6097,1,"Koleston Hair Color (Medium Blonde 307/0)"
6097,2,"صبغة كوليستون ( أشقر متوسط 307/0)"
6098,1,"Wella Koleston Intense Hair Color Cream - Attractive Chestnut 4/305"
6098,2,"كريم ويلا كوليستون انتنس صبغة شعر كستنائي جذاب 305/4"
6100,1,"Koleston Color Cream (Burgundy 6/304)"
6100,2,"كريمات صبغة كوليستون ( خمري 304/6)"
6101,1,"Femfresh Feminine Soothing and Refreshing Intimate Wipes - 10 Wipes"
6101,2,"مناديل نسائية ملطفة ومنعشة للمناطق الحميمة من فيم فريش - 10 مناديل"
6102,1,"Fair Lady Daily Hand and Nail Care Cream with Milk - 100 ml"
6102,2,"كريم العنايه اليوميه لليدين والاظافر بالحليب من فير ليدي - 100 مل"
6103,1,"Pearl Mix Medium Soft Toothbrush"
6103,2,"فرشاة اسنان متوسطة النعومه من بيرال مكس"
6104,1,"Kunuz Natural Laurel Soap 150g"
6104,2,"صابون الغار الطبيعي 150 جم من كنوز"
6105,1,"Diego Dalla Palma Hair Sensitivity and Anti-Dandruff Spray 150ml"
6105,2,"دييجو دالا بالما بخاخ لحساسيه الشعر والقشره 150 مل"
6106,1,"Garnier Micellar Cleansing Water for Sensitive Skin 200 ml"
6106,2,"غارنييه ماء ميسيلار منظف للبشرة الحساسة 200 مل"
6107,1,"Makuku Daily Care Baby Diapers Size (4) Box of 96 Count"
6107,2,"ماكوكو حفاضات اطفال العناية اليومية مقاس (4) صندوق 96 حبة"
6108,1,"Makuku Jumbo Box Diapers Size (3) 108 Diapers"
6108,2,"ماكوكو حفايض جامبو بوكس مقاس (3) 108 حفاض"
6109,1,"Makuku Ultra Care Diapers Box Size 4, 88 Pieces"
6109,2,"ماكوكو حفاض عنايه فائقه بوكس رقم 4 88 حبه"
6110,1,"Condal shampoo to care for damaged proteins - iris skin"
6110,2,"شامبو كوندال للعنايه بالبروتينات المتضررة-جلد السوسن"
6111,1,"Thermal Spa Body Wash - Iris Leather 500ml"
6111,2,"غسول الجسم اوثيرمال سبا غسول الجسم -جلد السوسن 500 مل"
6112,1,"Revolution Fast Base Blush Stick - Rose - Creamy"
6112,2,"ستيك احمر الخدود فاست بيس من ريفلوشن - روز-كريمي"
6113,1,"Mada Hayat Fragrance-Free Wipes 3 * 80 Pieces"
6113,2,"مناديل مدي حياه خالي من العطر 3 * 80 حبه"
6114,1,"Schick Intuition Lemon Berry Breeze Razors"
6114,2,"أمواس حلاقة بنسيم الليمون والتوت من شيك إنتويشن Schick Intuition"
6115,1,"Dr. Brush Orthodontic and Interdental Cleaning Brushes - 4 Pieces"
6115,2,"دكتور بروش فرشاة التنظيف للتقويم وبين الأسنان - 4 قطع"
6116,1,"Beauty Formulas Retinol Anti-Aging Serum - 30ml"
6116,2,"بيوتي فورمولا سيروم الريتنول المضاد للشيخوخه - 30 مل"
6117,1,"Dove, Advanced Care, Invisible Antiperspirant Deodorant, Sheer Finish, 2.6 oz (74 g)"
6117,2,"دوف، العناية المتقدمة، مزيل عرق مضاد للتعرق غير مرئي"
6118,1,"Get to Be Eyebrow Gel Glue-Duty Waterproof Gel 170ml"
6118,2,"جل حواجب جات تو بي جل لاصق للحواجب مقاوم للماء 170 مل"
6119,1,"Litchee Teeth Cleaning Wipes with Clove Extract - 12 Pieces"
6119,2,"مناديل تنظيف الاسنان بخلاصه القرنفل 12 قطعه من ليتشي"
6120,1,"La Roche-Posay Cicaplast Gel Skin Care 40ml"
6120,2,"لاروش بوزيه - جل سيكابلاست بي 5 عناية علاجية بالبشرة ، 40 مل"
6121,1,"Sairo Coconut Extract Shower Gel - 750ml"
6121,2,"جل استحمام بخلاصة جوز الهند من سايرو 750مل"
6122,1,"Agrado Aqua Blue Bath and Shower Gel - 750ml"
6122,2,"جل استحمام اكوا بلو من اجرادو 750مل"
6123,1,"Sairo Marine Shower Gel 750ml"
6123,2,"جل استحمام بحري من سايرو 750مل"
6124,1,"Sairo Strawberry Scented Shower Gel, 750 ml"
6124,2,"سايرو جل استحمام برائحة الفراولة , 750 مل"
6125,1,"ACM Cleansing Bar for Oily Skin 100g"
6125,2,"ايه سى ام صابون منظف للبشرة الدهنية 100 جرام"
6126,1,"Kundal Macadamia Ultra Hair Serum - Blackberry Bay - 100ml"
6126,2,"كوندال مكاداميا مصل الشعر الفائق - بلاك بيري باي - 100 مل"
6127,1,"Celia Pomegranate and Vanilla Foaming Sugar Scrub - 600g"
6127,2,"مقشر سكر رغوي بالرمان والفانيلا من سيليا - 600 جم"
6128,1,"ISDIN Intimate Hygiene Wash for Sensitive Areas - 200ml"
6128,2,"غسول نسائي للمنطقة الحساسة من ايسدين - 200مل"
6129,1,"Fucidin Post-Laser Cream 2% 30g"
6129,2,"فيوسيدين كريم  2% 30 جم"
6130,1,"Sondos Cyperus Rotundus Oil - 100ml"
6130,2,"زيت السعد من سندس - 100مل"
6131,1,"Focallure Glossy Tint 201"
6131,2,"تنت لامع 201 فوكالور"
6132,1,"COSRX Snail Mucin Set - 4 Pieces"
6132,2,"مجموعة الحلزون من كوسركس - 4 قطع"
6133,1,"L'Oréal Paris Eye Serum for Dark Circles - 20ml"
6133,2,"لوريال باريس سيروم العينين للهالات السوداء 20 مل"
6134,1,"ISDIN Isdinceutics K-Ox Eyes Eye Cream 15ml"
6134,2,"سيروم حول العين كي اوكس اسدن سيتيكس من ايزدن 15 مل"
6135,1,"Hairgain Minoxidil 5% Topical Solution for Men"
6135,2,"هيرجين مينوكسيديل 5% محلول موضعي للرجال"
6136,1,"Casa Aker Fassi Powder - 8g"
6136,2,"بودرة العكر فاسي من كازا - 8ج"
6137,1,"Hawaful Sidr Baladi Ground Powder 250g"
6137,2,"حوافل مسحوق سدر البلدي مطحون 250 جم"
6138,1,"Givma Portable Facial Steamer"
6138,2,"جهاز البخار المتنقل من جيڤما"
6139,1,"Rebune Hair Styling Brush - 2 Pieces W1200"
6139,2,"فرشاة تصفيف الشعر من ريبون - قطعتين W1200"
6140,1,"Enjoy Aloe Vera Flavored Cooling Lubricant 100 ml"
6140,2,"انجوي مزلق شعور البرودة بنكهة الصبار 100 مللي"
6141,1,"Enjoy heat feeling lubricant strawberry flavor 50 ml"
6141,2,"انجوي مزلق شعور الحرارة بنكهة الفراولة 50 مللي"
6142,1,"Femfresh Daily Intimate Wash 50ml - NEW"
6142,2,"فيم فريش غسول يومى للمناطق الحميميه 50مل - NEW"
6143,1,"Chia Seed and Almond Oil Shampoo for Voluminous Hair"
6143,2,"شامبو بذور الشيا وزيت اللوز لشعر اكثر غزارة"
6144,1,"Cornel's Brazilian Keratin Conditioner 500ml"
6144,2,"كورنلز بلسم الكراتين البرازيلي 500مل"
6145,1,"Cosmo - Baby Shampoo, 500 ml"
6145,2,"كوزمو - شامبو للأطفال ، 500 مل"
6146,1,"Cornells Hair Mask with Caffeine and Coconut Oil - 475ml"
6146,2,"ماسك للشعر بخلاصة الكافيين وزيت جوز الهند-كورنيلز 475 مل"
6147,1,"Arm & Hammer Ultra Max Antiperspirant Deodorant Cool Blast 73g"
6147,2,"مزيل عرق الترا ماكس مضاد للتعرق كول بلاست من ارم اند هامر 73ج"
6148,1,"بانتين شامبو برو-في ضد القشرة 2 في 1 - 390 مل"
6148,2,"بانتين شامبو برو-في ضد القشرة 2 في 1 - 390 مل"
6149,1,"Nunu offer baby care set of oil, shampoo and cologne 300 ml"
6149,2,"عرض نونو طقم العناية بالطفل زيت وشامبو وكولونيا 300 مل"
6150,1,"Carsil collagen hair treatment mask 500 ml"
6150,2,"كارسيل ماسك علاج الشعر بالكولاجين 500 مل"
6151,1,"Hawafel Henna, Wasma herb for hair - 250 grams"
6151,2,"حوافل حنة عشبة الوسمة للشعر - 250 جرام"
6152,1,"QV antiperspirant for sensitive skin 80 g"
6152,2,"كيوفي مضاد التعرق للبشرة الحساسة 80 جم"
6153,1,"Chia seeds for a healthy body and healthy skin - 250 grams"
6153,2,"حوافل بذور الشيا لصحة الجسم ونظارة البشرة - 250 جرام"
6154,1,"Turmeric powder for the body from Hawafel 250g"
6154,2,"مسحوق الكركم للجسم من حوافل 250ج"
6155,1,"Kuwait Shop Aker Al Fassi soap for body and skin 500 g"
6155,2,"كويت شوب صابونية العكر الفاسي للجسم والبشرة 500 جم"
6156,1,"Similac Gold Infant Formula (1) 400g"
6156,2,"سيميلاك جولد حليب الرضع (1) 400 جم"
6157,1,"Myrrh and Turmeric Soap Mix from Cute Shop - 500g"
6157,2,"خلطة صابونيه المر والكركم من كيوت شوب500ج"
6158,1,"Palma For You Pure Jelly with Nectar 500ml"
6158,2,"بالما فور يو جيلي بيور مع نكتار 500 مل"
6159,1,"Rexona Workout Deodorant Spray for Women - 150ml"
6159,2,"بخاخ مزيل العرق للسيدات ورك اوت من ريكسونا 150 مل"
6160,1,"Isis Fenugreek Tea - 25 Tea Bags"
6160,2,"ايزيس شاي بالحلبة 25 ظرف"
6161,1,Diet-Tea-for-Weight-Loss-with-Cinnamon-Extract-50-Bags
6161,2,شاي-الرجيم-للتخلص-من-الوزن-الزائد-بخلاصة-القرفة-50-كيس
6162,1,"Isis Natural Thyme Drink - 25 Tea Bags"
6162,2,"مشروب الزعتر طبيعي 25حبة من ايزيس"
6163,1,"Isis Diet Tea with Lemon - 50 Tea Bags"
6163,2,"شاي ريجيم بالليمون ايزيس - 50 فتلة"
