product_id,language_id,name,gtin,sku
4167,1,"OZ Natural Pro Retaxinol 2.5 Face Serum - 30 ml","816457022638",""
4167,2,"سيروم الوجه برو ريتاكسينول 2.5 من اوز ناتشورال الشكل الجديد - 30مل","816457022638",""
4168,1,"Cococare Cocoa Butter Rich Formula Cream for Dry, Rough Skin and Wrinkles - 425g","075707090159",""
4168,2,"كريم بتركيبة غنية بزبدة الكاكاو من كوكوكير للبشرة الجافه والخشنه والتجاعيد 425جم","075707090159",""
4169,1,"La Roche-Posay Cicaplast Baume B5 Soothing Balm with SPF 50, 40ml","3337875517300",""
4169,2,"بلسم ملطف للبشرة  مع واقي شمس 50 سيكابلاست بوم B5 من لا روش بوزاي، 40 مل","3337875517300",""
4170,1,"Naturals Vitamin C Face Wash, 118 ml","5060328892393",""
4170,2,"غسول للوجه بفيتامين C من ناتشورالز، 118 مل","5060328892393",""
4171,1,"Dove Body Wash with Loofah, Pine Scent - 250 ml","6281006487918",""
4171,2,"غسول الجسم مع لوفه بعطر الصنوبر  من دوف 250 مل","6281006487918",""
4172,1,"Dettol Loofah Lemon and Orange Blossom Body Wash 250 ml","6001106109370",""
4172,2,"غسول الجسم مع لوفه باليمون وزهر البرتقال  من ديتول 250 مل","6001106109370",""
4173,1,"Hyaluronic Acid Body Wash for Normal to Dry Skin - 296 ml","3606000537491",""
4173,2,"غسول الجسم للبشرة العادية الى الجافة بحمض الهيالورونيك  296 مل","3606000537491",""
4174,1,"Neutrogena Soothing Clear Makeup Remover Gel for Acne-Prone Skin, 200ml","3574661645667",""
4174,2,"جل مزيل مكياج سوثنج كلير للبشرة المعرضة للحبوب من نيتروجينا، 200مل ،","3574661645667",""
4175,1,"Palmer's Cocoa Butter Formula Lip Balm with SPF 15 Offer - 4g (1+1 Free)","010181000089",""
4175,2,"عرض مرطب الشفاه بزبدة الكاكو مع عامل حماية من اشعة الشمس 15 من بالمرز 4جم (1+1)","010181000089",""
4176,1,"Flexol Vitamin E Face and Neck Moisturizing & Anti-Aging Cream - 85g","9317129043094",""
4176,2,"كريم لترطيب الوجه والعنق ومكافحة الشيخوخه بفيتامين هـ من فليكسول 85جم","9317129043094",""
4177,1,"Breast Firming, Enlarging, and Plumping Lotion with Collagen - 250ml","5280270019567",""
4177,2,"لوشن شد وتكبير ونفخ الصدر مع الكولاجين250مل","5280270019567",""
4178,1,"LA Fresh Wet Look Hair Wax, 300 ml","5060071227527",""
4178,2,"شمع الشعر ويت لوك، ال اي فريش 300 مل","5060071227527",""
4179,1,"Vatika Strong Hold Hair Gel - 250 ml","6291069723021",""
4179,2,"جل للشعر تماسك قوى من فاتيكا 250 مل","6291069723021",""
4181,1,"Vatika Hair Gel with Lemon and Henna - 250 ml","6291069708073",""
4181,2,"جل للشعر باليمون والحنا من فاتيكا 250 مل","6291069708073",""
4182,1,"NOW Solutions Wheat Germ Oil - 473 ml","733739147806",""
4182,2,"سائل جنين القمح من ناو - 473 مل","733739147806",""
4183,1,"Eveline Extra Soft SOS Foot Regeneration Cream - 100ml","5901761986815",""
4183,2,"كريم اكسترا سوفت اس او اس لتجديد القدمين بسعة 100 مل من ايفلين","5901761986815",""
4184,1,"Garnier Ultra Doux Conditioner with Legendary Olives, 400 ml","3610340040580",""
4184,2,"بلسم الترا دوكس بالزيتون الاسطوري من جارنيه 400مل","3610340040580",""
4185,1,"Dr. Davey Collagen Whitening Body Lotion - 500g","6921199101788",""
4185,2,"لوشن مبيض للجسم بالكولاجين من دكتور ديفي  - 500 جم","6921199101788",""
4186,1,"Dr. Davey Donkey Milk Whitening and Moisturizing Lotion for Face and Body - 300g","6921199119844",""
4186,2,"لوشن تبييض وترطيب الوجه والجسم بحليب الحمار -من دكتور ديفي  - 300 جم","6921199119844",""
4187,1,"Dr. Davey Collagen Facial Cleanser - 160ml","6921199114672",""
4187,2,"غسول الوجه بالكولاجين من دكتور ديفي  - 160مل","6921199114672",""
4188,1,"Dr. Davey Liquid Sunscreen for Sensitive Skin - 100ml","6921199117635",""
4188,2,"واقي شمس سائل يناسب البشرة الحساسة -من دكتور ديفي  - 100مل","6921199117635",""
4189,1,"Dr. Davey Collagen & Vitamin C Eye Gel - 30ml","6921199117376",""
4189,2,"جل تحت العين بخلاصة الكولاجين وفيتامين سي من دكتور ديفي 30مل","6921199117376",""
4190,1,"Dr. Davey Goree Whitening Body Cream with Sunscreen - 120ml","6921199117543",""
4190,2,"كريم مبيض قوري للجسم مع واقي شمس من دكتور ديفي 120مل","6921199117543",""
4191,1,"Dr. Davey Collagen &amp; Bamboo Charcoal Lightening &amp; Whitening Lotion 300ml","6921199120437",""
4191,2,"لوشن لتفتيح وتبييض البشرة بالكولاجين وفحم الخيزران من دكتور ديفي  300مل","6921199120437",""
4192,1,"SOME BY MI Retinol Intense Advanced Skin & Eye Care Set","8809647392828",""
4192,2,"مجموعة ريتينول للعناية المركزة بتجتعيد البشرة ومحيط العين من سوم باي مي","8809647392828",""
4193,1,"Some By Mi Intensive Skin Care Serum 30ml","8809647392668",""
4193,2,"سيروم للعناية المركزة بالبشرة من سوم باي مي 30مل","8809647392668",""
4194,1,"La Roche-Posay Shower Gel for Sensitive Skin - 400ml","3337872418785",""
4194,2,"جل استحمام للبشرة الحساسة من لاروش بوزيه 400مل","3337872418785",""
4195,1,"Avalon Organics shampoo 325 ml","654749351109",""
4195,2,"شامبو افالون اورجانيكس لمنع تساقط الشعر 325مل","654749351109",""
4196,1,"Vichy 48-Hour Roll-On Deodorant for Men with Sensitive Skin - 50ml","3337871320379",""
4196,2,"مزيل عرق رول للبشرة الحساسة 48 ساعة للرجال من فيتشي- 50مل","3337871320379",""
4197,1,"Face and Makeup Cleansing Wipes for Normal Skin - 25 Wipes","6939442610017",""
4197,2,"مناديل  تنظيف الوجة والمكياج للبشرة العادية 25منديل","6939442610017",""
4198,1,"Vaseline Lip Therapy Aloe Vera Lip Balm - 20g","8714100597347",""
4198,2,"مرطب شفاه ثيرابي بصبار الالوفيرا من فازلين 20 جم","8714100597347",""
4199,1,"Vaseline Lip Therapy Original - 20g","5099802150117",""
4199,2,"مرطب شفاه اورجنال من فازلين 20جم","5099802150117",""
4200,1,"NIVEA Sea Minerals Body Moisturizing Lotion - 400ml","4005808280827",""
4200,2,"لوشن ترطيب  الجسم بالأملاح البحرية   من نيفيا 400مل","4005808280827",""
4201,1,"Kuwait Shop Kuwaiti Turmeric Soap 100g","2781214011287",""
4201,2,"صابون الكركم الكويتي من كويت شوب 100 جم","2781214011287",""
4202,1,"Cute Sudanese Dalakah Coffee Soap, 700g","6287035850112",""
4202,2,"صابونيه القهوة بدلكة سودانية من كيوت 700جم","6287035850112",""
4203,1,"Keratin Therapy Hair Care Conditioner - 250 ml","8022297067490",""
4203,2,"بلسم عناية بالشعر كيراتين ثيرابي - 250 مل","8022297067490",""
4204,1,"Keratin Therapy Hair Care Conditioner - 250 ml","8022297067483",""
4204,2,"شامبو عناية بالشعر كيراتين ثيرابي - 250 مل","8022297067483",""
4205,1,"Cofix Bright Face Whitening Cream 30ml","697794486938",""
4205,2,"كريم برايت لتفتيح الوجه من كوفيكس 30مل","697794486938",""
4206,1,"Palmer's Cocoa Butter Formula Skin Therapy Oil, 30ml","010181041587",""
4206,2,"زيت زبدة الكاكاو للعناية بالبشرة من بالمرز 30 مل","010181041587",""
4207,1,"La Roche-Posay Lipikar Cleansing Bar 150g","3433422404533",""
4207,2,"صابون منظف لاروش بوزيه ليبيكار 150 جم","3433422404533",""
4208,1,"Hobby Strawberry Shower Gel - 500ml","8690937009409",""
4208,2,"جل استحمام بالفرولة من هوبي500 مل","8690937009409",""
4209,1,"Pomegranate shower gel from Hobby 500 ml","8690937003575",""
4209,2,"جل استحمام بالرمان من هوبي500 مل","8690937003575",""
4210,1,"Neutrogena Hydro Boost Water Gel Cleanser - 200ml","3574661288352",""
4210,2,"جل مائي منظف هيدرو بوست من نيتروجينا - 200مل","3574661288352",""
4211,1,"Eucerin Night Cream with SPF 30 - 50ml","6001051003556",""
4211,2,"كريم ليلي بعامل حماية 30SPF من يوسرين- 50مل","6001051003556",""
4212,1,"Mielle Organics Rosemary Mint Scalp & Hair Strengthening Oil - 59ml","854102006732",""
4212,2,"زيت إكليل الجبل العضوي والنعناع لفروة الراس وبصيلات الشعر من مييل 59مل","854102006732",""
4213,1,"Real Beauty Liquid and Gel Eyebrow Liner - 002 Dark Brown","6975774348181","6975774340123"
4213,2,"كحل حواجب سائل وجل 002 بني غامق ريل بيوتي","6975774348181","6975774340123"
4214,1,"Cofix Foot and Heel Cream 75ml","792625756638",""
4214,2,"كريم للقدمين والكعبين من كوفيكس 75مل","792625756638",""
4215,1,"Creme 21 Body Lotion for Normal Skin - 600ml","6294007503419",""
4215,2,"لوشن الجسم كريم 21 للبشرة العادية 600 مل","6294007503419",""
4216,1,"Crest 3D White Extreme Whitening Toothpaste - 75ml","8001090827661",""
4216,2,"معجون اسنان للعناية بتقنية التبييض الفائق، من كرست - 75مل","8001090827661",""
4217,1,"Hobby Hair Softening and Moisturizing Cream 150ml","8690937001076",""
4217,2,"كريم هوبي لتنعيم وترطيب الشعر  150مل","8690937001076",""
4218,1,"Glysolid Glycerin Cream - 30 ml","4000196910318",""
4218,2,"كريم جليسرين من جليسولد  30 مل","4000196910318",""
4219,1,"Pigeon Flexible Silicone Nipples - 3 Pieces","4902508173513",""
4219,2,"حلمه سيليكون مرنه من بيجون 3 قطع","4902508173513",""
4220,1,"3-Piece Corrugated Silicone Nipple Set - 7+ Months","4902508173544",""
4220,2,"طقم حلمات من السيليكون بتصميم متمعج من 3 قطع - 7شهور","4902508173544",""
4221,1,"Pigeon 240 ml BPA-free plastic feeding bottle","4902508260077",""
4221,2,"رضاعة بلاستيك 240 مل خالية من BPA من بيجن","4902508260077",""
4222,1,"Lansinoh Lanolin Nipple Cream for Sore and Cracked Nipples","5060420233261",""
4222,2,"كريم لانولين لتشققات حلمة الثدي من لانسينوه","5060420233261",""
4223,1,"Pigeon Slim Neck Silicone Nipples | Large Size - 3 Pieces","4902508173452",""
4223,2,"حلمة كبير من السيليكون برقبة رفيعة | 3 قطع  من بيجن","4902508173452",""
4224,1,"Pigeon Flexible Silicone Nipples - 3 Pieces","4902508173513",""
4224,2,"حلمه سيليكون مرنه من بيجون 3 قطع","4902508173513",""
4225,1,"Small Silicone Feeding Nipples for Infants 0-3 Months - 1 Piece","4902508173469",""
4225,2,"حلمات رضاعة سيليكون مقاس صغير للأطفال من عمر 0 - 3 أشهر - قطعة واحدة","4902508173469",""
4226,1,"Pigeon Peristaltic Silicone Nipple for Slim Neck Feeding Bottles - Fast Flow","4902508173490",""
4226,2,"حلمة بيريستالتيك لزجاجة الرضاعة بعنقٍ رفيع من السيليكون بتدفقٍ سريع من بيجين","4902508173490",""
4227,1,"Breast Pump for Nursing Mothers","499186770751",""
4227,2,"شفاط ثدي للمرضعات","499186770751",""
4228,1,"Pigeon Baby Feeding Bottles 240ml","4902508002264",""
4228,2,"بيجون رضاعات للاطفال 240 مل","4902508002264",""
4229,1,"Pigeon 200ml Baby Feeding Bottle","4902508260107",""
4229,2,"رضاعة عنق 200 مل من بيجن","4902508260107",""
4230,1,"Flexible Medium Flow Nipple - 3 Holes, BPA-Free","4902508173520",""
4230,2,"حلمه مرنة متوسط 3ق خاليه من BPA","4902508173520",""
4231,1,"Pigeon Glass Baby Bottle - 120 ml","4902508002929",""
4231,2,"رضاعه قزاز120 مل من بيجن","4902508002929",""
4232,1,"Pigeon Cooling Teether for Gums - 4 Months+","4902508136228",""
4232,2,"عضاضة اسنان لتبريد اللثة من بيجن فوق 4 شهور","4902508136228",""
4233,1,"Glass Feeding Bottle (6+) - 50 ml from Pigeon","4902508033084",""
4233,2,"رضاعة زجاجية (6+) – 50 مل من بيجن","4902508033084",""
4234,1,"Dabur Amla Snake Oil Hair Serum Heat Protect - 50ml","6291069707502",""
4234,2,"سيروم زيت الحية للشعر حماية ضد الحرارة من دابر املا 50مل","6291069707502",""
4235,1,"Dabur Amla Snake Oil Frizz Control Hair Serum 50ml","6291069700206",""
4235,2,"سيروم زيت الحية للشعر لمقاومة التجعد من دابر املا 50مل","6291069700206",""
4236,1,"Dabur Amla Snake Oil Serum Ultra Shine 50ml","6291069700220",""
4236,2,"سيروم زيت الحية أقصى لمعان للشعر من دابر املا 50مل","6291069700220",""
4237,1,"Purederm Watermelon Lip Gel Mask - 6*15g","8809738322833",""
4237,2,"بيورديرم قناع جل لترطيب الشفايف بالبطيخ - 6*15جم","8809738322833",""
4238,1,"Scarlett Lashes by Winx 03","6900722029065",""
4238,2,"رموش سكارليت من وينكس 03","6900722029065",""
4239,1,"Scarlett Lashes by Winx 23","6002220414305",""
4239,2,"رموش سكارليت من وينكس 23","6002220414305",""
4240,1,"Winx Scarlett Lashes 16","6002220413919",""
4240,2,"رموش سكارليت من وينكس 16","6002220413919",""
4241,1,"Winx Scarlett Lashes 25","6002220414466",""
4241,2,"رموش سكارليت من وينكس 25","6002220414466",""
4242,1,"Winx Scarlet Lashes 09","6900722029034",""
4242,2,"رموش سكارليت من وينكس 09","6900722029034",""
4243,1,"Winx 12 Scarlett Lashes","6002220413011",""
4243,2,"رموش سكارليت من وينكس 12","6002220413011",""
4244,1,"Cetaphil Moisturizing Cream for Dry and Sensitive Skin - 85g","302993917533",""
4244,2,"سيتافيل كريم ترطيب البشرة الجافة والحساسة 85g","302993917533",""
4245,1,"Dr. Davey Vitamin C Serum for Face and Neck - 30ml","6921199198702",""
4245,2,"سيروم فيتامين سي للوجه والرقبة يمن دكتور ديفي 30مل","6921199198702",""
4246,1,"3-in-1 Papaya Face Soap - 135g","4809010760630",""
4246,2,"صابون الببايا للوجه  3قي 1  135جم","4809010760630",""
4247,1,"Jardin d'Oléane Aker Fassi Sugar Scrub - 600g","745178721103",""
4247,2,"مقشر السكر العكر الفاسي من جاردن دي اوليان - 600جم","745178721103",""
4248,1,"Jardin d'Oléane Sugar Scrub with Argan Oil and Coffee - 600 gm","705632984321",""
4248,2,"مقشر السكر بزيت الاركان والقهوة  من جاردن دي اوليان - 600جم","705632984321",""
4249,1,"Jawaher Al Reem Hair Removal Wax with Arabic Gum - 500g","6281105760110",""
4249,2,"حلاوة جواهر الريم لإزالة الشعر بالصمغ العربي  500 جم","6281105760110",""
4250,1,"Jawaher Al Reem Hair Removal Halawa with Lemon 500 gm","6281105760066",""
4250,2,"حلاوة جواهر الريم لإزالة الشعر بالليمون  500 جم","6281105760066",""
4251,1,"Whitening Cream for Sensitive Areas with Milk Extract and Collagen - 200ml","5078940535116",""
4251,2,"كريم مبيض للمناطق الحساسة بمستخلص الحليب والكولاجين -200 مل","5078940535116",""
4252,1,"Pixi Glow Tonic 250ml","885190821006",""
4252,2,"تونر جلو البرتقالي من بيكسي 250مل","885190821006",""
4253,1,"Etude House Korean Lip Gloss, Strawberry","8809668022933",""
4253,2,"ملمع للشفاه  كوري من ايتود هاوس، فروله","8809668022933",""
4254,1,"Laneige Lip Sleeping Mask Berry - 20g","8809685747383",""
4254,2,"ماسك الشفايف الليلي بالتوت من لانيج - 20 جم","8809685747383",""
4255,1,"Beauty of Joseon Relief Sun: Rice + Probiotics [SPF50+ PA++++] 50ml","8809782555508",""
4255,2,"واقي شمس الكوري ريليف صن الأرز + البروبيوتيك [SPF50 + PA ++++] من بيوتي اوف جوسون 50 مل","8809782555508",""
4256,1,"Paula's Choice Skin Perfecting 2% BHA Liquid Exfoliant - 118ml","655439020107",""
4256,2,"سائل مقشر بحمض الساليسيليك سكين برفيكتنج 2٪ BHA  من بولاز تشويس  118 مل","655439020107",""
4257,1,"L'Oréal Elvive Extraordinary Oil Serum for Color-Treated Hair - 100ml","3600522263609",""
4257,2,"سيروم وزيت الشعر الفيف اكسترا اورديناري للشعر المصبوغ من لوريال 100مل","3600522263609",""
4258,1,"L'Oréal Paris Anti-Hair Fall Serum with Aminexil 102ml","3600524079017",""
4258,2,"سيروم ضد تساقط الشعر من لوريال باريس مع أمينيكسيل 102 مل","3600524079017",""
4259,1,"Elvive Extra Ordinary Dry Hair Serum and Oil from L'Oreal, 100 ml","3600522263685",""
4259,2,"سيروم وزيت الشعر الجاف من الفيف اكسترا اورديناري من لوريال 100مل","3600522263685",""
4260,1,"SOME BY MI Retinol Intense Reactivating Mask - 1 Piece","8809647392637",""
4260,2,"قناع ريتينول للعناية المركزة من سوم باي مي - 1 قطعة","8809647392637",""
4261,1,"La Roche-Posay Effaclar H Iso-Biome Cleansing Cream for Oily and Acne-Prone Skin with Niacinamide - 200ml","3337875777759",""
4261,2,"غسول منظف ومرطب للبشرة الدهنية والمعرضة لحب الشباب مع النياسيناميد لاروش بوزيه ايفاكلار ايتش ايزوبيوم   ٢٠٠مل","3337875777759",""
4262,1,"Argan Oil & Aloe Vera Hydrating Mask 226g","816820020506",""
4262,2,"ماسك لترطيب بزيت الارغان والصبار 226جم","816820020506",""
4263,1,"Spa Magic Gel Socks for Moisturizing and Softening Feet","6914362875364",""
4263,2,"جوارب الجل السحرية لترطيب وتنعيم القدمين من سبا","6914362875364",""
4264,1,"Yoko Milk Extract Face Cream 4g","8853976004488",""
4264,2,"كريم الوجه بخلاصة الحليب من يوكو 4جم","8853976004488",""
4265,1,"Naturals Green Tea Skin Care Serum - 30 ml","6932511229509",""
4265,2,"سيروم الشاي الأخضر للعناية بالبشرة من ناتشرالز - 30 مل","6932511229509",""
4266,1,"Naturals Vitamin C Skin Care Serum - 30 ml","6932511229493",""
4266,2,"سيروم بفيتامين سي للعناية بالبشرة من ناتشرالز - 30 مل","6932511229493",""
4267,1,"Labello Lip Gloss, Rose Flavor - 4.8g","6955050924766",""
4267,2,"ملمع شفاه من لابيلو، بنكهة الورد 4.8 غرام","6955050924766",""
4268,1,"Glysolid Hand Gel 100ml","4000196901347",""
4268,2,"جل لليد من جليسوليد100 مل","4000196901347",""
4269,1,"Silk Conditioner to save hair from dryness 180 ml","6281006452862",""
4269,2,"بلسم كريم سيلك لإنقاذ الشعر من الجفاف 180 مل","6281006452862",""
4270,1,"Augeas Intensive Brightening Lotion with Glutathione and Vitamin C for Face and Body - 600ml","4806509663311",""
4270,2,"لوشن تفتيح مكثف بالجلوتاثيون وفيتامين C للوجه والجسم من Augeas بسعة 600 مل","4806509663311",""
4271,1,"Vitamin E Soap for Wrinkle Reduction and Skin Whitening - 125g","6921199113682",""
4271,2,"صابون فيتامين اي لازالة التجاعيد وتبيض البشرة 125جم","6921199113682",""
4272,1,"Deep Fresh Deodorant Wet Wipes for Men - 20 Wipes (Special Offer 1+1)","8681554622744",""
4272,2,"مناديل ديب فريش المبللة لإزالة العرق للرجال 20 منديل عرض خاص 1 +1","8681554622744",""
4273,1,"Deep Fresh Deodorant Wet Wipes for Women - 20 Wipes (Special Offer 1+1)","8681554622751",""
4273,2,"مناديل ديب فريش المبللة لإزالة العرق للنساء20 منديل عرض خاص 1 +1","8681554622751",""
4274,1,"Rolana Fragrance-Free Baby Wipes - 100ml (Pack of 3)","8683161670743",""
4274,2,"مناديل اطفال رولانا بدون عطر  100 مل 3 عبوات","8683161670743",""
4275,1,"Harrogate Sulphur Soap for Healthy Skin Original - 100g","5019091500882",""
4275,2,"صابون هاروغيت الكبريت لبشرة صحية الاصلي  100 جم","5019091500882",""
4276,1,"Global Star Hair Oil Bath and Mask with Keratin and Olive Oil Extract - 1500 ml","6253504700318",""
4276,2,"حمام زيت وماسك للشعر جلوبال ستار  بخلاصة الكيراتين وزيت الزيتون  1500 مل","6253504700318",""
4277,1,"Tissy Dental Floss Picks - 30 Pieces","1005160028047",""
4277,2,"خلال وخيط تنظيف أسنان من تيسي- 30قطعة","1005160028047",""
4278,1,"Sebamed Baby Oil Wipes, 70 Pieces","4103040114426",""
4278,2,"مناديل زيت للاطفال مكونة من 70 قطعة من سيباميد","4103040114426",""
4279,1,"Original glycerin soap 125 g","6291105231053",""
4279,2,"صابون جليسرين الاصلي 125جم","6291105231053",""
4280,1,"sebamed s Baby Water Wipes, 72 wipes","4103040157089",""
4280,2,"منديل بالماء للاطفال من سيباميد 72منديل","4103040157089",""
4281,1,"Sebamed shampoo for delicate scalp 250ml","4103040114488",""
4281,2,"شاميو سيباميد لفروة الراس الرقيقة 250مل","4103040114488",""
4283,1,"Sebamed Baby Diaper Rash Cream 100ml","4103040113221",""
4283,2,"كريم طفح الحفاض بيبي سيباميد 100مل","4103040113221",""
4284,1,"Sebamed baby cream extra soft 200ml","4103040116239",""
4284,2,"كريم سيباميد فائق النعومة للأطفال  200 مل","4103040116239",""
4285,1,"Sebamed Baby Body Lotion Ultra Mild 200ml 1+1 Free","4103040122476",""
4285,2,"لوشن الجسم بيبي سيباميد فائق النعومة للأطفال  200 مل 1+1مجان","4103040122476",""
4286,1,"Nika Green Hair Color Cream + Free Powder Sachet","8053807662393",""
4286,2,"كريم صبغة نيكا لون اخضر + كيس بودرة مجان","8053807662393",""
4287,1,"Lakme Collage Mix Medium Mahogany Blonde Hair Dye 7/50 - 60 ml","8429421275019",""
4287,2,"صبغة كولاجميكس ماهوجني أشقر متوسط 7/50 من لاكمي  60 مل","8429421275019",""
4288,1,"Lakme Collage Mix Dark Blonde Violet Ash Hair Dye 6/12 - 60 ml","8429421261210",""
4288,2,"صبغة كولاجميكس بنفسجي رمادي اشقر غامق 6/12 من لاكمي  60 مل","8429421261210",""
4289,1,"Lakme Collage Mix Light Chestnut Blonde Hair Dye 8/60 - 60 ml","8429421286015",""
4289,2,"صبغة كولاجميكس أشقر فاتح كستنائي 8/60 من لاكمي  60 مل","8429421286015",""
4290,1,"Lakme Collage Mix Permanent Hair Color - 9/32 Very Light Golden Violet Blonde, 60ml","8429421293211",""
4290,2,"صبغة كولاجميكس  أشقر فاتح جدا ذهبي بنفسجي 9/32 من لاكمي  60 مل","8429421293211",""
4291,1,"Lakme Collage Mix Hair Color - 12/17 Metallic Ash Blonde, 60ml","8429421288118",""
4291,2,"صبغة كولاجميكس  أشقر رمادي معدني 12/17 من لاكمي  60 مل","8429421288118",""
4292,1,"Lakme Collage Mix Hair Color - 12/10 Special Light Ash Blonde 60ml","8429421299824",""
4292,2,"صبغة كولاجميكس  أشقر رمادي فاتح 12/10 من لاكمي  60 مل","8429421299824",""
4293,1,"Collagemix Cream Dye 10/17 Platinum Ash Blonde, 60 ml","8429421299473",""
4293,2,"صبغة كريم كولاجميكس أشقر بلاتيني رمادي  10/17 ، 60 مل","8429421299473",""
4294,1,"Lakme Collage Mix Light Ash Blonde Cream Hair Color 8/17, 60ml","8429421281713",""
4294,2,"صبغة كريم كولاجميكس اشقر رمادي فاتح  من لاكمي  8/17 ، 60 مل","8429421281713",""
4295,1,"Lakme Collage Mix Black Hair Dye 1/00 - 60 ml","8429421210010",""
4295,2,"صبغة كولاجميكس أسود 1/00 من لاكمي  60 مل","8429421210010",""
4296,1,"Lakme Collage Mix Light Brown Hair Dye 5/00 - 60 ml","8429421250016",""
4296,2,"صبغة كولاجميكس بني فاتح 5/00 من لاكمي  60 مل","8429421250016",""
4297,1,"Lakme Collage Mix Platinum Blonde Hair Dye 10/00 - 60 ml","8429421299411",""
4297,2,"صبغة كولاجميكس اشقر بلاتيني 10/00 من لاكمي  60 مل","8429421299411",""
4298,1,"Lakme Collage Mix Medium Brown Hair Dye 4/00 - 60 ml","8429421240017",""
4298,2,"صبغة كولاجميكس بني متوسط 4/00 من لاكمي  60 مل","8429421240017",""
4300,1,"Bioderma Autoderm Ultra-Moisturizing Lip Balm","3401399372346",""
4300,2,"مرطب الشفاه  اوتوديرم  فائق الترطيب من بيودرما","3401399372346",""
4301,1,"Eucerin Sunscreen for All Skin Types SPF 50 - 50ml","4005800147326",""
4301,2,"واقي شمس يوسيرين لجميع أنواع البشرة بعامل حماية SPF 50 - 50 مل","4005800147326",""
4302,1,"Eucerin Sun Gel-Cream Oil Control for Oily Skin SPF 50+ - 50ml","4005800120237",""
4302,2,"يوسيرين جل كريم واقي شمس للتحكم بالدهون للبشرة الدهنية SPF 50+ - 50 مل","4005800120237",""
4303,1,"Eucerin Sun Fluid Photoaging Control SPF 50","4005800147388",""
4303,2,"يوسيرين واقي شمس للتحكم في الشيخوخة فوتو إيجينج SPF 50","4005800147388",""
4305,1,"Yoko Yogurt Face Cream - 4g","8853976004860",""
4305,2,"كريم يوكو للوجه بخلاصة الزبادي - 4 جم","8853976004860",""
4306,1,"Yoko Aloe Vera Face Cream for Skin Moisturizing - 4g","8853976004358",""
4306,2,"كريم يوكو للوجه بخلاصة الصبار لترطيب البشرة - 4 جم","8853976004358",""
4307,1,"Fair & White Original Whitening and Even Tone Cream - 50ml","3760078080195",""
4307,2,"كريم فير اند وايت الأصلي لتفتيح وتوحيد لون البشرة - 50 مل","3760078080195",""
4308,1,"Original Shirley Cream for Skin Brightening and Evening Tone - 10g","4713705050046",""
4308,2,"كريم شيرلي الأصلي لتفتيح وتوحيد لون البشرة - 10 جم","4713705050046",""
4309,1,"Moroccan Black Soap - Integrated Care Collection by Wadi Al-Nahl 400g","6281112010451",""
4309,2,"الصابون المغربي البلدي من وادي النحل - مجموعة العناية المتكاملة 400 جم","6281112010451",""
4310,1,"Wadi Al-Nahl Moroccan Baladi Soap and Special Loofah Set - 300g","1400200200023",""
4310,2,"مجموعة الصابون المغربي البلدي والليفة الخاصة من وادي النحل - 300 جم","1400200200023",""
4311,1,"L'Oréal Paris Pure Clay Mask - 50ml","3600523306169",""
4311,2,"قناع الطين النقي من لوريال باريس - 50 مل","3600523306169",""
4312,1,"St. Ives Skin Renewing Collagen & Elastin Moisturizer - 283g","077043104736",""
4312,2,"مرطب سانت ايفز بالكولاجين والإيلاستين لتجديد البشرة - 283 جم","077043104736",""
4313,1,"L'Oréal Paris Casting Crème Gloss Hair Color - 700 Blonde","3600521230404",""
4313,2,"صبغة شعر لوريال باريس كاستينج كريم جلوس - 700 أشقر","3600521230404",""
4314,1,"L'Oréal Paris Casting Crème Gloss Hair Color 323 Dark Warm Brown Ammonia-Free","3600521924679",""
4314,2,"لوريال باريس كاستينج كريم جلوس صبغة شعر 323 بني غامق دافئ خالية من الأمونيا","3600521924679",""
4315,1,"Cetaphil Moisturizing Cream for Dry to Very Dry Skin - 100g","3499320011815",""
4315,2,"كريم سيتافيل المرطب للبشرة الجافة إلى شديدة الجفاف - 100 جم","3499320011815",""
4317,1,"Licorice Body Brightening and Moisturizing Lotion - 500ml","6291509640659",""
4317,2,"لوشن تفتيح وترطيب الجسم الجسم بعرق السوس 500مل","6291509640659",""
4319,1,"Dove Hand Cream with Avocado Extract and Calendula Oil - 75 ml","8710447275306",""
4319,2,"كريم دوف لليدين بخلاصة الأفوكادو وزيت آذريون - 75 مل","8710447275306",""
4320,1,"Avalon Skin Whitening and Moisturizing Soap - 100g","6222019604879",""
4320,2,"صابون افالون  لتفتيح وترطيب البشرة - 100جم","6222019604879",""
4321,1,"Glysolid Soft Intensive Care Cream - 200 ml","4000196910035",""
4321,2,"كريم سوفت للعناية المركزة من جليسوليد - 200 مل","4000196910035",""
4322,1,"L'Oréal Paris Casting Crème Gloss - 100 Natural Black (Ammonia-Free)","3600522562016",""
4322,2,"صبغة لوريال باريس كاستينج كريم جلوس - 100 أسود طبيعي (خالية من الأمونيا)","3600522562016",""
4323,1,"Garnier Ultra Doux Avocado Oil & Shea Butter Leave-In Styling Cream - 300ml","3600540539236",""
4323,2,"جارنيه الترا دو كريم تصفيف يترك على الشعر بزيت الأفوكادو وزبدة الشيا - 300 مل","3600540539236",""
4324,1,"Garnier Ultra Doux Nourishing Almond Milk Leave-In Cream - 300ml","3600542231831",""
4324,2,"كريم جارنيه ألترا دو مصفف الشعر بحليب اللوز المغذي - 300 مل","3600542231831",""
